Exp_ID,Cycle,Well,RFU,DNA Template,[DNA] (nM),[RNAP] (nM),Gyr (U),TopoI (U)
TL39 TX40,1,B4,3272.64394608777,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,2,B4,3296.59007918515,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,3,B4,3317.50345399863,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,4,B4,3339.3299284039,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,5,B4,3362.92378007032,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,6,B4,3386.3963408662,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,7,B4,3403.03586122817,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,8,B4,3419.00502967475,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,9,B4,3440.61902032479,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,10,B4,3461.70273290329,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,11,B4,3480.66975161754,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,12,B4,3506.3719217229,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,13,B4,3527.26587169131,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,14,B4,3551.82769974295,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,15,B4,3571.67296104807,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,16,B4,3591.44469115391,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,17,B4,3618.43156325165,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,18,B4,3640.30846334994,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,19,B4,3656.49047171615,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,20,B4,3681.51735846313,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,21,B4,3698.01510962531,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,22,B4,3718.77055696534,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,23,B4,3742.40445601333,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,24,B4,3761.313563711,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,25,B4,3781.59130418141,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,26,B4,3804.14318271913,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,27,B4,3821.51703350339,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,28,B4,3843.6874339638,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,29,B4,3869.46382775577,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,30,B4,3886.78324821916,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,31,B4,3910.44831706785,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,32,B4,3929.33594480114,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,33,B4,3946.46592790521,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,34,B4,3970.32703968746,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,35,B4,3995.07488243505,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,36,B4,4011.63673218274,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,37,B4,4039.46645488923,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,38,B4,4062.11716312727,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,39,B4,4077.3725585803,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,40,B4,4107.80849440079,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,41,B4,4124.1859673411,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,42,B4,4148.97326113793,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,43,B4,4172.84952304652,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,44,B4,4198.3518441878,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,45,B4,4215.02447795212,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,46,B4,4242.67691095022,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,47,B4,4266.71992838511,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,48,B4,4281.52369813304,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,49,B4,4307.41506502828,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,50,B4,4331.51378139662,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,51,B4,4352.40688983812,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,52,B4,4379.86205268465,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,53,B4,4399.20781797316,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,54,B4,4424.31562380807,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,55,B4,4443.28622437521,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,56,B4,4473.60617932327,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,57,B4,4491.24740902379,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,58,B4,4516.82771461491,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,59,B4,4541.31236145214,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,60,B4,4565.69713534246,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,61,B4,4585.71624294232,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,62,B4,4605.46945942071,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,63,B4,4628.10692429242,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,64,B4,4651.9485697391,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,65,B4,4677.86508042891,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,66,B4,4709.10384231894,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,67,B4,4723.58538415778,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,68,B4,4748.90002626356,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,69,B4,4771.82888850309,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,70,B4,4795.47932908063,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,71,B4,4822.16394488438,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,72,B4,4847.2089251683,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,73,B4,4863.92388678573,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,74,B4,4888.33139634127,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,75,B4,4911.48095864714,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,76,B4,4937.70531736113,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,77,B4,4959.70763351507,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,78,B4,4981.21195650526,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,79,B4,5002.59968377134,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,80,B4,5022.47403279514,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,81,B4,5045.4452086805,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,82,B4,5065.85220488968,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,83,B4,5088.24501452106,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,84,B4,5111.56120100904,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,85,B4,5135.88800677359,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,86,B4,5156.96761430537,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,87,B4,5188.6317901946,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,88,B4,5212.30780719067,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,89,B4,5235.87018043505,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,90,B4,5260.47160804555,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,91,B4,5269.66928433256,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,92,B4,5293.23133525094,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,93,B4,5314.38528536,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,94,B4,5338.76192222243,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,95,B4,5355.56935305185,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,96,B4,5381.94635425391,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,97,B4,5402.74415735915,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,98,B4,5423.05247617265,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,99,B4,5450.56667177858,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,100,B4,5473.0931716506,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,101,B4,5493.73291907904,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,102,B4,5515.60227293537,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,103,B4,5530.38546785642,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,104,B4,5552.40711009196,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,105,B4,5579.33059019605,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,106,B4,5595.92800450712,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,107,B4,5612.64795085639,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,108,B4,5630.20411808239,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,109,B4,5654.26588835873,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,110,B4,5673.86120122643,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,111,B4,5693.04300754149,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,112,B4,5725.56198924222,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,113,B4,5739.16174381169,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,114,B4,5765.07997342502,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,115,B4,5776.66883353962,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,116,B4,5796.09879705646,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,117,B4,5816.29093296851,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,118,B4,5839.87790481607,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,119,B4,5860.14642138651,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,120,B4,5873.86871952932,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,121,B4,5895.93057270815,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,122,B4,5921.64255262196,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,123,B4,5944.73215458821,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,124,B4,5958.3861134108,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,125,B4,5982.31019496118,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,126,B4,5998.00961198747,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,127,B4,6025.01440319354,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,128,B4,6044.45371248386,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,129,B4,6062.36633454613,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,130,B4,6077.81270124381,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,131,B4,6097.46119406499,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,132,B4,6115.12808789971,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,133,B4,6132.03872365301,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,134,B4,6146.99478807411,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,135,B4,6169.09759506571,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,136,B4,6185.06299492508,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,137,B4,6202.85009125231,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,138,B4,6228.04951889374,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,139,B4,6241.75755920973,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,140,B4,6266.08955216207,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,141,B4,6283.1639924161,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,142,B4,6300.48854669207,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,143,B4,6318.94297401679,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,144,B4,6337.41968455601,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,145,B4,6355.69767207305,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,146,B4,6370.73550579174,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,147,B4,6388.04465026369,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,148,B4,6405.32651032324,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,149,B4,6425.18381960133,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,150,B4,6448.34474407364,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,151,B4,6456.7065308273,rx MB,0.085,425.0,0.0,0.0
TL39 TX40,1,B6,3222.78358089609,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,2,B6,3236.64552680899,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,3,B6,3255.24845606788,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,4,B6,3276.09428908289,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,5,B6,3298.59530642,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,6,B6,3317.55683502021,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,7,B6,3332.2624222412,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,8,B6,3343.51790370188,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,9,B6,3364.27832029041,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,10,B6,3381.38883209725,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,11,B6,3398.38807275389,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,12,B6,3420.8864364124,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,13,B6,3439.30162286886,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,14,B6,3461.14248181895,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,15,B6,3483.65186377502,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,16,B6,3501.19038028161,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,17,B6,3523.77384503471,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,18,B6,3538.37640465473,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,19,B6,3568.2365566796,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,20,B6,3582.47741507743,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,21,B6,3598.74425122645,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,22,B6,3618.80947443542,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,23,B6,3637.74050187316,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,24,B6,3657.44521409198,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,25,B6,3673.7103282804,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,26,B6,3698.35814192664,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,27,B6,3709.60954628284,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,28,B6,3727.54637322068,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,29,B6,3747.25766585533,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,30,B6,3766.46198892377,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,31,B6,3784.75753223538,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,32,B6,3802.80657366827,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,33,B6,3811.86333105032,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,34,B6,3833.20384362048,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,35,B6,3851.24722665378,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,36,B6,3867.25712654019,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,37,B6,3885.75503204583,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,38,B6,3898.99009015017,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,39,B6,3913.65667578523,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,40,B6,3936.98826385103,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,41,B6,3947.74941311837,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,42,B6,3966.56701690717,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,43,B6,3984.47326539017,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,44,B6,4002.20137163137,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,45,B6,4016.65640058177,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,46,B6,4039.41985912247,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,47,B6,4051.30701660704,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,48,B6,4070.39190669206,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,49,B6,4086.67525431853,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,50,B6,4107.89844402292,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,51,B6,4124.4530809143,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,52,B6,4144.56829820804,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,53,B6,4157.24152044022,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,54,B6,4178.46884258141,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,55,B6,4193.88058963762,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,56,B6,4218.27560050388,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,57,B6,4225.44392964483,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,58,B6,4247.37027599671,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,59,B6,4264.27482936749,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,60,B6,4285.80799386281,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,61,B6,4300.70787564681,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,62,B6,4314.46790029735,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,63,B6,4331.13214883305,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,64,B6,4349.84166883043,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,65,B6,4368.54222625695,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,66,B6,4392.20758042794,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,67,B6,4407.9493204229,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,68,B6,4419.46735632557,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,69,B6,4440.23588630633,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,70,B6,4454.29452263385,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,71,B6,4480.55471596549,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,72,B6,4496.39814746604,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,73,B6,4510.17888446922,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,74,B6,4528.84359919763,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,75,B6,4549.49374545029,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,76,B6,4565.28747012104,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,77,B6,4583.19120696941,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,78,B6,4603.02600803635,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,79,B6,4610.04659746698,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,80,B6,4632.09839785722,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,81,B6,4647.39587622901,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,82,B6,4666.76664262205,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,83,B6,4682.22588439373,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,84,B6,4696.89048469231,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,85,B6,4720.14031481937,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,86,B6,4734.27479799257,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,87,B6,4752.21589683311,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,88,B6,4769.50413487442,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,89,B6,4789.97741025194,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,90,B6,4804.46292667671,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,91,B6,4817.48299488168,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,92,B6,4832.17185477702,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,93,B6,4850.88297178189,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,94,B6,4862.19170955674,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,95,B6,4880.15819842635,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,96,B6,4898.61651817194,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,97,B6,4914.67269568831,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,98,B6,4930.65117141026,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,99,B6,4954.43118740132,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,100,B6,4970.27656625931,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,101,B6,4983.43219457223,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,102,B6,4998.11454120701,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,103,B6,5015.48732864884,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,104,B6,5029.21810005611,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,105,B6,5049.0387443899,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,106,B6,5063.88633421841,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,107,B6,5073.87970537374,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,108,B6,5092.76837135155,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,109,B6,5107.94225341073,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,110,B6,5125.03493729397,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,111,B6,5134.27949834843,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,112,B6,5160.44334158093,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,113,B6,5171.30482834974,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,114,B6,5189.8896461752,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,115,B6,5200.61610224997,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,116,B6,5216.85845312039,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,117,B6,5229.28023120034,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,118,B6,5247.88453713348,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,119,B6,5257.05601747086,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,120,B6,5275.62556777594,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,121,B6,5294.74376867388,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,122,B6,5303.98496525906,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,123,B6,5320.22326698625,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,124,B6,5332.13900907486,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,125,B6,5354.46342107368,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,126,B6,5364.79044147727,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,127,B6,5384.3435981794,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,128,B6,5396.98138761552,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,129,B6,5410.98616008627,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,130,B6,5418.50789685978,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,131,B6,5429.03855376714,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,132,B6,5447.33096614741,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,133,B6,5457.27932069005,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,134,B6,5476.99965563119,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,135,B6,5487.17087662489,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,136,B6,5504.05047478155,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,137,B6,5516.10669413757,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,138,B6,5532.36002754962,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,139,B6,5541.82220634355,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,140,B6,5561.56873901743,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,141,B6,5569.0866130052,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,142,B6,5588.87470083971,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,143,B6,5602.14697818301,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,144,B6,5615.95691563414,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,145,B6,5631.34909040563,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,146,B6,5641.44932713214,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,147,B6,5649.80310947111,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,148,B6,5668.69213415754,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,149,B6,5684.89877757933,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,150,B6,5695.30340401205,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,151,B6,5705.85775737041,rx MB,0.068,340.0,0.0,0.0
TL39 TX40,1,B8,3162.33961688135,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,2,B8,3180.24325787681,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,3,B8,3197.54161309829,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,4,B8,3219.91580201787,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,5,B8,3237.81433379755,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,6,B8,3258.69390933339,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,7,B8,3275.39605725128,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,8,B8,3290.15548474402,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,9,B8,3309.93739513095,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,10,B8,3328.03888469916,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,11,B8,3347.58920807574,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,12,B8,3367.22946687846,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,13,B8,3386.30012966027,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,14,B8,3407.70481305102,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,15,B8,3423.55099606943,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,16,B8,3444.07402182522,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,17,B8,3459.00839237572,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,18,B8,3483.24978940686,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,19,B8,3500.49054168761,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,20,B8,3521.19733268688,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,21,B8,3536.94312700432,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,22,B8,3553.92868818137,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,23,B8,3570.53344045886,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,24,B8,3584.96107075246,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,25,B8,3595.05325584141,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,26,B8,3611.13482349004,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,27,B8,3620.26761191026,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,28,B8,3633.75398375668,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,29,B8,3646.78369758281,rx MB,0.051,255.0,0.0,0.0
TL39 TX40,30,B8,3651.11083073861,rx MB,0.051,255.0,0.0,0.0
